,Unnamed: 0,exitage,workclass,fnlwgt,educationType,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
2154,44952,48,Private,148995,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
2155,18391,30,Private,203277,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,60,United-States,>50K
2156,25351,58,Private,197319,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,45,United-States,>50K
2157,582,23,Private,152328,Bachelors,13,Never-married,Prof-specialty,Own-child,1,Male,13550,0,50,United-States,>50K
2158,30011,45,Private,170850,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,44,United-States,>50K
2159,8321,32,Self-emp-not-inc,291414,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,35,United-States,>50K
2160,48667,59,Federal-gov,23789,HS-grad,9,Married-civ-spouse,Sales,Wife,1,Female,0,0,40,United-States,>50K
2161,16644,43,Private,174575,Bachelors,13,Divorced,Exec-managerial,Not-in-family,1,Male,0,1564,45,United-States,>50K
2162,35176,35,Private,30565,HS-grad,9,Married-AF-spouse,Other-service,Wife,1,Female,0,0,40,United-States,>50K
2163,23618,44,Self-emp-not-inc,197558,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,70,United-States,>50K
2164,16306,56,Local-gov,216851,Bachelors,13,Married-civ-spouse,Tech-support,Husband,1,Male,0,0,40,United-States,>50K
2165,20090,25,Private,197871,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,44,United-States,>50K
2166,22844,49,Private,144844,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,52,United-States,>50K
2167,37745,26,Private,112754,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,65,United-States,>50K
2168,4085,38,Private,143909,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
2169,17280,39,Self-emp-inc,329980,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,15024,0,50,United-States,>50K
2170,45149,29,Private,185908,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,Male,0,0,55,United-States,>50K
2171,18106,51,Private,221532,Bachelors,13,Divorced,Exec-managerial,Unmarried,1,Male,0,0,40,United-States,>50K
2172,13217,50,Self-emp-not-inc,34067,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,1,Male,0,0,60,United-States,>50K
2173,18371,42,Private,33521,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,1,Male,0,0,45,United-States,>50K
2174,36558,48,Private,195437,11th,7,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,40,United-States,>50K
2175,41023,24,State-gov,197731,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,49,United-States,>50K
2176,48192,32,Private,127451,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,38,United-States,>50K
2177,24518,47,Private,586657,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,Japan,>50K
2178,10564,37,Private,166115,10th,6,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,50,United-States,>50K
2179,13220,49,Private,28171,HS-grad,9,Divorced,Tech-support,Not-in-family,1,Male,4787,0,40,United-States,>50K
2180,33690,36,Private,183902,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,1,Female,0,0,4,United-States,>50K
2181,41344,47,Private,187440,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,5178,0,40,United-States,>50K
2182,47470,67,State-gov,132819,Some-college,10,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,41,United-States,>50K
2183,18275,30,Private,204704,Bachelors,13,Never-married,Exec-managerial,Unmarried,1,Female,0,0,45,United-States,>50K
2184,14907,45,Federal-gov,78022,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
2185,36874,35,Self-emp-not-inc,176101,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,1,Male,0,0,80,United-States,>50K
2186,34809,53,Private,281425,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
2187,40155,50,Private,163948,Masters,14,Married-civ-spouse,Sales,Husband,1,Male,0,0,40,United-States,>50K
2188,40528,65,?,191380,10th,6,Married-civ-spouse,?,Husband,1,Male,9386,0,50,United-States,>50K
2189,44335,34,Private,49469,Bachelors,13,Never-married,Sales,Not-in-family,1,Male,99999,0,50,United-States,>50K
2190,43328,36,Private,160035,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,55,United-States,>50K
2191,1824,40,Private,136986,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,99999,0,52,United-States,>50K
2192,42805,41,Private,136419,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,1,Male,0,0,75,United-States,>50K
2193,26403,50,Local-gov,259377,Masters,14,Married-civ-spouse,Prof-specialty,Wife,1,Female,15024,0,40,United-States,>50K
2194,11146,51,Self-emp-not-inc,275924,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,99999,0,50,Mexico,>50K
2195,1140,50,Private,115284,Masters,14,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
2196,23746,54,Private,174102,Some-college,10,Never-married,Exec-managerial,Not-in-family,1,Male,0,0,40,United-States,>50K
2197,26466,48,Self-emp-not-inc,164582,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,1,Male,7298,0,60,United-States,>50K
2198,21146,32,State-gov,182556,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,1,Male,0,1887,45,United-States,>50K
2199,20655,31,Self-emp-not-inc,348038,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,1902,50,Puerto-Rico,>50K
2200,12119,50,State-gov,139157,Masters,14,Divorced,Prof-specialty,Not-in-family,1,Male,0,0,60,United-States,>50K
2201,43473,34,Private,167497,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,1,Female,7688,0,50,United-States,>50K
2202,22956,40,Private,193882,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,45,United-States,>50K
2203,48412,48,Private,109814,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,1977,45,United-States,>50K
2204,1488,46,Private,139946,HS-grad,9,Divorced,Exec-managerial,Unmarried,1,Female,0,0,38,United-States,>50K
2205,5057,49,Private,61885,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,1,Male,0,0,45,United-States,>50K
2206,18625,44,Private,198282,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,15024,0,40,United-States,>50K
2207,12352,54,State-gov,151580,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,1902,40,United-States,>50K
2208,11608,41,Private,172712,Bachelors,13,Divorced,Tech-support,Unmarried,1,Female,0,0,40,United-States,>50K
2209,41432,40,Self-emp-not-inc,406811,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,1,Female,0,0,40,United-States,>50K
2210,23779,74,Private,211075,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
2211,31178,41,Private,225892,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,48,United-States,>50K
2212,16845,52,Self-emp-not-inc,334273,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,60,United-States,>50K
2213,16566,57,Federal-gov,425161,Masters,14,Married-civ-spouse,Sales,Husband,1,Male,15024,0,40,United-States,>50K
2214,25633,41,State-gov,116520,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
2215,29780,50,Private,238959,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,99999,0,60,?,>50K
2216,29519,25,Local-gov,167835,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,1,Female,0,0,38,United-States,>50K
2217,2688,52,Private,287454,Bachelors,13,Divorced,Prof-specialty,Unmarried,1,Female,0,0,40,United-States,>50K
2218,21571,47,Self-emp-not-inc,236111,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,Male,0,0,55,United-States,>50K
2219,18095,49,Private,188330,HS-grad,9,Married-civ-spouse,Sales,Husband,1,Male,0,0,40,United-States,>50K
2220,30385,80,Private,148623,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,35,United-States,>50K
2221,5162,45,Private,139571,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,50,United-States,>50K
2222,34668,51,Local-gov,110327,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
2223,39081,32,Private,90969,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,45,United-States,>50K
2224,4034,47,Private,118729,HS-grad,9,Divorced,Craft-repair,Not-in-family,1,Male,0,0,40,United-States,>50K
2225,15633,50,Private,256908,Doctorate,16,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,United-States,>50K
2226,20175,54,Federal-gov,33863,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,40,United-States,>50K
2227,32201,35,Private,61343,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,0,40,United-States,>50K
2228,1040,53,State-gov,195690,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,1902,50,United-States,>50K
2229,19055,55,Private,144071,Bachelors,13,Married-civ-spouse,Tech-support,Husband,1,Male,0,0,18,United-States,>50K
2230,2822,44,Private,208606,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,United-States,>50K
2231,5933,36,Private,49657,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,United-States,>50K
2232,42089,36,Private,153066,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,50,United-States,>50K
2233,2563,48,Private,368561,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,1902,37,United-States,>50K
2234,26666,31,Local-gov,243665,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,41,United-States,>50K
2235,15227,39,Self-emp-inc,233117,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
2236,9939,47,Private,257824,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,45,United-States,>50K
2237,566,73,Private,113446,5th-6th,3,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,54,United-States,>50K
2238,11115,36,Private,275338,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,1,Female,0,0,40,United-States,>50K
2239,27436,26,Private,248990,11th,7,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,40,United-States,>50K
2240,17239,33,Self-emp-not-inc,123424,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
2241,38005,43,Federal-gov,233851,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,0,40,United-States,>50K
2242,9353,57,Private,143266,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,7298,0,60,?,>50K
2243,44173,38,Private,192337,12th,8,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
2244,3533,42,Self-emp-not-inc,64631,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
2245,34325,48,Local-gov,378221,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,60,Mexico,>50K
2246,21969,41,Private,78410,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,0,40,United-States,>50K
2247,2985,43,Private,575172,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,1,Male,3103,0,32,United-States,>50K
2248,44674,35,Private,35945,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
2249,9267,39,Federal-gov,135500,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,40,United-States,>50K
2250,16918,33,Private,175697,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,15024,0,60,United-States,>50K
2251,2815,51,Private,150999,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,7298,0,40,United-States,>50K
2252,5854,50,Self-emp-not-inc,91103,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,51,United-States,>50K
2253,48547,47,Local-gov,324791,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,1887,50,United-States,>50K
2254,45283,31,Private,54318,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,50,United-States,>50K
2255,39622,46,Private,345073,HS-grad,9,Divorced,Exec-managerial,Not-in-family,1,Male,0,0,48,United-States,>50K
2256,27112,35,Private,189623,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,45,United-States,>50K
2257,48248,44,Private,147110,Some-college,10,Divorced,Adm-clerical,Own-child,1,Male,14344,0,40,United-States,>50K
2258,24621,46,Local-gov,192323,Some-college,10,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,38,United-States,>50K
2259,32383,39,Private,30673,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,1,Male,0,0,50,United-States,>50K
2260,25967,51,Private,98791,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,40,United-States,>50K
2261,36674,55,Federal-gov,35723,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,60,United-States,>50K
2262,6019,43,Self-emp-inc,147206,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,1,Male,27828,0,45,United-States,>50K
2263,38912,64,Self-emp-not-inc,36960,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,1,Male,0,0,40,United-States,>50K
2264,178,33,Self-emp-inc,154227,HS-grad,9,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,United-States,>50K
2265,22854,42,Self-emp-inc,119281,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,60,United-States,>50K
2266,40645,32,Private,195891,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,45,United-States,>50K
2267,3510,48,Private,548568,Masters,14,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,United-States,>50K
2268,44983,42,Federal-gov,172307,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,48,United-States,>50K
2269,28271,61,Private,198078,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,40,United-States,>50K
2270,11915,37,Local-gov,176949,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,7688,0,55,United-States,>50K
2271,10878,44,Private,91674,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,50,United-States,>50K
2272,6677,57,Self-emp-inc,208018,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
2273,8595,40,Private,144778,Bachelors,13,Married-spouse-absent,Sales,Not-in-family,1,Male,0,0,40,United-States,>50K
2274,20408,39,Self-emp-not-inc,126569,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,15024,0,60,United-States,>50K
2275,47363,47,Local-gov,140644,Some-college,10,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,40,United-States,>50K
2276,25193,57,Private,173832,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,1902,40,United-States,>50K
2277,19555,52,Local-gov,317733,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,7688,0,40,United-States,>50K
2278,43447,46,Self-emp-inc,125892,Masters,14,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,United-States,>50K
2279,8030,34,State-gov,764638,Prof-school,15,Never-married,Prof-specialty,Not-in-family,1,Female,4787,0,47,United-States,>50K
2280,11242,63,State-gov,89451,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
2281,8139,49,Federal-gov,105959,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,41,United-States,>50K
2282,21086,51,Federal-gov,282680,Doctorate,16,Never-married,Prof-specialty,Not-in-family,1,Female,0,1564,70,United-States,>50K
2283,8814,64,Self-emp-not-inc,169604,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,30,United-States,>50K
2284,6138,49,Private,101320,Bachelors,13,Never-married,Tech-support,Not-in-family,1,Female,0,1564,40,Canada,>50K
2285,25802,33,Private,101345,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,1,Female,0,0,42,Canada,>50K
2286,47800,29,Private,273051,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,52,Yugoslavia,>50K
2287,29950,42,Private,154374,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,50,United-States,>50K
2288,1428,49,Private,366089,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,50,United-States,>50K
2289,29828,54,Local-gov,185846,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,1977,40,United-States,>50K
2290,45936,48,Self-emp-inc,36020,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,50,United-States,>50K
2291,44579,34,Private,192900,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
2292,31099,44,Private,230684,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,7688,0,50,United-States,>50K
2293,18381,47,State-gov,224149,Bachelors,13,Divorced,Exec-managerial,Not-in-family,1,Female,0,0,40,United-States,>50K
2294,8562,52,Private,231196,HS-grad,9,Married-civ-spouse,Sales,Husband,1,Male,0,0,40,United-States,>50K
2295,46036,60,Federal-gov,119832,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,1,Male,7298,0,40,United-States,>50K
2296,25610,52,Private,110977,Doctorate,16,Never-married,Exec-managerial,Not-in-family,1,Male,0,0,40,United-States,>50K
2297,4300,49,Local-gov,371886,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,56,United-States,>50K
2298,2084,29,Private,42881,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,1,Female,0,0,40,United-States,>50K
2299,21906,54,Self-emp-not-inc,105010,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
2300,3966,43,Local-gov,85440,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,45,United-States,>50K
2301,4553,43,Local-gov,180572,Bachelors,13,Never-married,Prof-specialty,Not-in-family,1,Female,0,0,40,United-States,>50K
2302,20069,52,Private,164135,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,50,United-States,>50K
2303,10955,61,Private,48549,Some-college,10,Never-married,Exec-managerial,Not-in-family,1,Male,0,0,38,United-States,>50K
2304,8757,45,Federal-gov,126754,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,45,United-States,>50K
2305,17063,40,Private,130760,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,50,United-States,>50K
2306,9792,52,Private,201783,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,1,Male,7688,0,40,United-States,>50K
2307,9627,39,Private,215981,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,40,United-States,>50K
2308,45622,53,Private,346871,HS-grad,9,Divorced,Prof-specialty,Not-in-family,1,Male,4787,0,46,United-States,>50K
2309,17369,42,Private,150533,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,1,Male,7298,0,52,United-States,>50K
2310,47374,45,State-gov,144351,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
2311,32090,58,Self-emp-not-inc,143731,HS-grad,9,Married-civ-spouse,Sales,Husband,1,Male,0,0,72,United-States,>50K
2312,38535,59,?,182836,HS-grad,9,Married-civ-spouse,?,Wife,1,Female,0,0,40,United-States,>50K
2313,19691,42,Federal-gov,122861,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
2314,34427,46,Self-emp-not-inc,131091,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,1902,40,United-States,>50K
2315,44542,45,Self-emp-not-inc,315984,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,7688,0,50,United-States,>50K
2316,17906,61,Self-emp-not-inc,163174,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,35,United-States,>50K
2317,21828,43,Private,111483,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,7298,0,40,United-States,>50K
2318,22382,25,Local-gov,90730,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,1977,40,United-States,>50K
2319,19537,44,Private,180985,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,?,>50K
2320,33226,25,Private,99126,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,1,Female,7688,0,40,United-States,>50K
2321,27139,25,Private,158662,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,0,50,United-States,>50K
2322,25458,36,Private,114605,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,40,United-States,>50K
2323,37778,46,Private,155489,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,43,United-States,>50K
2324,30084,63,Private,176696,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
2325,20661,35,Private,340110,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,1848,70,United-States,>50K
2326,7533,55,Private,250149,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
2327,8252,48,Private,162187,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,48,United-States,>50K
2328,23046,28,Private,38918,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,50,Germany,>50K
2329,12036,57,Private,144012,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
2330,20818,31,Private,110643,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
2331,28137,43,Private,132130,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,1,Male,0,0,40,United-States,>50K
2332,38739,39,Self-emp-not-inc,65738,Some-college,10,Married-civ-spouse,Other-service,Wife,1,Female,0,0,15,United-States,>50K
2333,39412,37,Self-emp-not-inc,204501,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,0,20,Canada,>50K
2334,22710,41,Private,280167,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,15024,0,70,United-States,>50K
2335,20903,49,Private,110243,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,45,United-States,>50K
2336,591,31,Private,188246,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,1,Male,0,0,40,United-States,>50K
2337,11188,25,State-gov,120268,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,1,Male,0,0,50,United-States,>50K
2338,13185,48,Private,329144,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,1977,60,United-States,>50K
2339,13883,47,Private,199277,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,50,Portugal,>50K
2340,7562,52,Self-emp-inc,146574,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
2341,14146,42,Private,27661,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,1,Male,7298,0,50,United-States,>50K
2342,43103,52,Private,110954,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,45,El-Salvador,>50K
2343,15436,23,Self-emp-inc,216889,HS-grad,9,Married-civ-spouse,Sales,Husband,1,Male,0,1977,40,United-States,>50K
2344,44153,36,Private,169426,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,7298,0,40,United-States,>50K
2345,24891,24,Self-emp-not-inc,322931,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,1,Male,0,1902,40,United-States,>50K
2346,28966,61,Self-emp-not-inc,176965,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,United-States,>50K
2347,1211,37,Local-gov,347491,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
2348,37928,36,Self-emp-inc,186035,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,60,United-States,>50K
2349,7593,42,Private,249332,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,United-States,>50K
2350,23488,45,Self-emp-inc,34091,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,38,United-States,>50K
2351,47731,55,Private,70088,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
2352,3134,46,Local-gov,364548,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,1977,42,United-States,>50K
2353,39932,57,Private,170411,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,40,United-States,>50K
2354,9028,46,Self-emp-inc,192128,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,45,United-States,>50K
2355,1526,58,Private,152731,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,0,40,United-States,>50K
2356,26184,37,Private,251396,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,65,United-States,>50K
2357,41517,45,Private,168598,12th,8,Married-civ-spouse,Adm-clerical,Wife,0,Female,3103,0,40,United-States,>50K
2358,21334,57,Local-gov,118481,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,1902,40,United-States,>50K
2359,16954,33,Private,182556,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
2360,13075,32,Private,193285,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,45,United-States,>50K
2361,7982,43,Private,163434,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
2362,6076,50,Local-gov,68898,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,55,United-States,>50K
2363,5627,51,Private,326005,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,England,>50K
2364,18523,51,Private,204322,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,1,Male,0,0,40,United-States,>50K
2365,30031,45,Private,238567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,England,>50K
2366,44392,48,Private,141511,10th,6,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,45,United-States,>50K
2367,21984,39,Self-emp-not-inc,109766,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,15024,0,50,United-States,>50K
2368,6774,56,Private,225267,Some-college,10,Divorced,Sales,Not-in-family,1,Male,14084,0,60,United-States,>50K
2369,8118,44,Local-gov,196797,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,0,Female,0,0,36,United-States,>50K
2370,4096,34,Local-gov,169708,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,1,Female,0,0,40,United-States,>50K
